Time,Source,Destination,Protocol,Length,Source Port,Destination Port,bad_packet
18.867073636,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.907924624,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.730790362,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
18.882859771,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.631248442,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
28.964082016,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.640505087,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
33.735280817,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
23.961234609,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
14.017803157,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.949991437,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.947720815,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.893917153,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
33.707141584,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.96095109,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
19.968107475,192.167.9.105,192.167.255.255,BROWSER,239,138.0,138.0,0
23.870501663,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.862840011,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.67700844,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.86549896,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.645156765,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.881002195,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.861317692,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.647577947,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
14.135703128,192.232.16.204,192.167.5.35,TCP,60,443.0,57912.0,0
3.677864293,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.872930394,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.871140254,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.966997789,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.913121264,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.750296659,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.62228348,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.866286013,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.872912106,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.646694613,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.904285874,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.82889423,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
3.663963468,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
14.045682563,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.871588368,192.167.5.22,192.167.5.35,ICMP,60,,,0
17.964195497,192.167.5.247,192.167.255.255,BROWSER,239,138.0,138.0,0
14.045704599,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.656879923,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.64608775,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.726127207,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
26.045254164,142.251.32.14,192.167.5.35,TLSv1.2,93,443.0,49734.0,0
28.896335025,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.866522533,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.802670032,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.860468939,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.637517807,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
28.807782577,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.751786596,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.84971436,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.88276113,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.819949846,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
15.930453677,192.167.5.22,192.167.5.35,ICMP,98,,,0
23.951820009,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.88069349,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.870246861,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.749508976,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
33.787571208,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.866471283,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.873070229,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.796234769,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
3.687158045,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.859968879,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.687416953,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.878869114,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.911413927,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.874490979,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.673131397,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
30.744495732,192.167.3.73,192.167.255.255,NBNS,92,137.0,137.0,0
8.919637254,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.751739397,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
22.101852167,VMware_8a:31:5e,Broadcast,ARP,60,,,0
23.129227575,192.167.2.126,192.167.255.255,NBNS,92,137.0,137.0,0
33.640362345,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
23.819299202,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
33.754508786,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.627039807,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
28.900879689,192.167.6.52,192.167.255.255,BROWSER,239,138.0,138.0,0
17.978579972,192.167.5.22,192.167.5.35,ICMP,98,,,0
18.871407501,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.792250547,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.903641394,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
7.699018407,142.251.32.14,192.167.5.35,TLSv1.2,93,443.0,49734.0,0
33.778297922,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.828899282,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
33.694836281,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
3.691882448,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
23.820461042,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.863068832,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.861291848,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.947666266,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.868287348,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
11.916186497,142.251.32.14,192.167.5.35,TLSv1.2,1466,443.0,49734.0,0
33.7664603,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.854224209,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.715296466,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.860669539,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.950922143,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.878856491,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.821878217,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
14.056203294,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.926568538,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.868358092,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.863191088,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.679353436,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
13.842978591,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.630172772,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57914.0,0
18.873791822,192.167.5.22,192.167.5.35,ICMP,60,,,0
11.345701763,VMware_8a:12:84,Broadcast,ARP,60,,,0
8.943147916,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.952332266,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.844906341,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
18.880743247,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.896290066,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.105134716,192.167.5.35,142.251.32.14,TLSv1.2,93,49734.0,443.0,0
18.781356886,192.167.5.35,192.232.16.204,TLSv1.2,1651,57914.0,443.0,0
3.627076656,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
28.810430474,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
13.823015901,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.824201372,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.9733312,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.947667951,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.644419906,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
23.968512846,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
3.65810867,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
23.90593755,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
14.025984388,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.735230734,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
20.561665992,VMware_8a:12:84,Broadcast,ARP,60,,,0
18.730817376,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.951485211,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
7.728357557,VMware_8a:4e:1c,Broadcast,ARP,60,,,0
18.864460944,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.878707596,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.844900717,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
10.321052144,VMware_8a:12:84,Broadcast,ARP,60,,,0
23.902651619,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
23.963310126,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.890879014,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.726115674,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.815713552,192.232.16.204,192.167.5.35,TLSv1.2,596,443.0,57914.0,0
23.840933707,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.680204669,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.917282035,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
9.433587735,VMware_8a:7e:e9,Broadcast,ARP,60,,,0
23.870489833,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
18.756500559,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.677057503,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
3.740900261,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.637303247,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
23.942417831,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.910191462,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.893003182,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.861212518,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.820620491,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.846998826,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
28.879903914,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
32.289175635,VMware_8a:9d:21,Broadcast,ARP,60,,,0
18.878743001,192.167.5.22,192.167.5.35,ICMP,60,,,0
35.235919621,VMware_8a:b2:34,Broadcast,ARP,60,,,0
8.945379092,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.619994442,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.871724257,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.783107613,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.807798567,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
18.869646519,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.873687859,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.907312971,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.752391729,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.855172358,192.167.5.22,192.167.5.35,ICMP,60,,,0
9.81797109,192.167.5.35,192.167.5.22,ICMP,98,,,0
3.642196111,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.82928098,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.878732998,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.868294173,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.888207779,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.627070235,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
8.87766835,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
14.084262648,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
2.65457579,192.167.5.22,192.167.5.35,ICMP,98,,,0
13.807608717,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
13.912189676,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.903312429,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.644313314,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.814498686,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
8.822368098,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
28.882700233,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.826583598,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.701228441,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.830979609,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
14.043449845,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
27.208022904,142.251.32.14,192.167.5.35,TLSv1.2,545,443.0,49734.0,0
3.640228547,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.878800596,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.866635875,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.933194011,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.903627079,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.674673096,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.882284547,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.749470008,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.874737546,192.167.5.22,192.167.5.35,ICMP,60,,,0
14.052808712,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
23.846593893,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.806614091,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.945209074,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.893025552,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.821879256,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
14.022401721,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.98068449,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.971000963,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
14.018272095,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.882557098,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.812464642,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.878576378,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.67057395,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.852044236,192.167.5.22,192.167.5.35,ICMP,60,,,0
3.635621292,192.232.16.204,192.167.5.35,TLSv1.2,596,443.0,57912.0,0
19.537526251,VMware_8a:12:84,Broadcast,ARP,60,,,0
23.832634668,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.811224824,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.623635711,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.70737123,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.880157985,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.728438333,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.702727729,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.879324045,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.874625486,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.716689579,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.873736134,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.943131473,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.878630241,192.167.5.22,192.167.5.35,ICMP,60,,,0
14.095944002,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
14.010047483,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.900334576,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.868630821,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.961218157,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.923833361,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
23.914346791,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.875520847,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.84722408,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.652710279,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
14.070277023,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
14.058598086,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.658985462,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.869956239,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.80893322,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
34.487273476,142.251.32.14,192.167.5.35,TCP,60,443.0,49734.0,0
13.836741613,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
11.481521462,VMware_8a:7e:e9,Broadcast,ARP,60,,,0
18.87865259,192.167.5.22,192.167.5.35,ICMP,60,,,0
14.052728253,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.884321877,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.738568219,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.634918333,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
23.956307046,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
34.784212843,VMware_8a:60:5f,Broadcast,ARP,60,,,0
28.971012429,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.513526333,VMware_8a:12:84,Broadcast,ARP,60,,,0
13.812245051,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
13.871583844,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.952734028,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
11.824396073,VMware_8a:4e:1c,Broadcast,ARP,60,,,0
13.883531506,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.634833426,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
13.800514608,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
33.701315225,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.941165766,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.869175002,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.939602717,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.653366286,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.878795886,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.065876649,192.167.5.35,192.167.5.22,ICMP,98,,,0
18.672335845,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
22.948127908,VMware_8a:b2:34,Broadcast,ARP,60,,,0
33.771079524,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.822951021,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.9329386,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.831360653,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
3.644413631,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
28.82387788,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.878822388,192.167.5.22,192.167.5.35,ICMP,60,,,0
14.06087278,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.867572237,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.681846847,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
13.125377575,192.167.7.108,192.167.255.255,NBNS,92,137.0,137.0,0
33.804003723,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.866580609,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.889724421,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.857508934,192.167.5.22,192.167.5.35,ICMP,60,,,0
23.851265515,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.635867801,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
23.965734875,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.929088007,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
13.791651106,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
23.928438392,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
14.098282343,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
33.708288787,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.855676832,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.869221053,192.167.5.22,192.167.5.35,ICMP,60,,,0
14.030557496,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.873713211,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.889295346,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.800591347,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
8.984196121,192.232.16.204,192.167.5.35,TCP,60,443.0,57912.0,0
18.661246622,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.865419106,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.881458085,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.735440926,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.864484308,192.167.5.22,192.167.5.35,ICMP,60,,,0
20.020216724,VMware_8a:25:c0,Broadcast,ARP,60,,,0
8.817619427,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
23.844470863,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.723874043,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
6.826097757,142.251.32.14,192.167.5.35,TLSv1.2,85,443.0,49734.0,0
18.871646588,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.878802778,192.167.5.22,192.167.5.35,ICMP,60,,,0
28.913871991,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
13.919324833,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.684894773,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
8.912610175,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
28.836061514,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
33.646084633,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.82246127,192.232.16.204,192.167.5.35,TLSv1.2,596,443.0,57912.0,0
19.968104688,192.167.1.235,192.167.255.255,NBNS,92,137.0,137.0,0
28.833191431,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
8.928972869,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
32.057853178,VMware_8a:7f:3f,VMware_8a:aa:27,ARP,42,,,0
23.853046101,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.828888747,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
33.68742169,192.232.16.204,192.167.5.35,TLSv1.2,1514,443.0,57912.0,0
13.802853246,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
28.812119934,192.232.16.204,192.167.5.35,TCP,1514,443.0,57914.0,0
23.928445924,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.848093112,192.232.16.204,192.167.5.35,TLSv1.2,742,443.0,57914.0,0
18.87233232,192.167.5.22,192.167.5.35,ICMP,60,,,0
18.878642916,192.167.5.22,192.167.5.35,ICMP,60,,,0
34.329885626,192.167.5.35,192.167.5.22,ICMP,98,,,0
35.376405992,VMware_8a:4e:1c,Broadcast,ARP,60,,,0
18.878635516,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.863622457,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
23.848083445,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
18.878678614,192.167.5.22,192.167.5.35,ICMP,60,,,0
33.712313487,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
8.947670924,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
28.941216196,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
3.682484056,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.872848633,192.167.5.22,192.167.5.35,ICMP,60,,,0
8.824676628,192.167.5.35,192.232.16.204,TCP,54,57914.0,443.0,0
3.782123888,192.167.5.35,192.232.16.204,TLSv1.2,1651,57914.0,443.0,0
13.935715516,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
18.86177497,192.167.5.22,192.167.5.35,ICMP,60,,,0
13.90824596,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
13.920123422,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.719017144,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
14.014181837,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
18.862688492,192.167.5.22,192.167.5.35,ICMP,60,,,0
34.276590659,192.167.1.235,192.167.255.255,NBNS,110,137.0,137.0,0
28.924363302,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
28.957203468,192.232.16.204,192.167.5.35,TCP,1514,443.0,57912.0,0
3.645132191,192.167.5.35,192.232.16.204,TCP,54,57912.0,443.0,0
